Date,Unnamed: 0,tmax,tmin,prcp
1972-07-26,37827,80.0,66.0,0.0
1972-07-27,37828,81.0,67.0,0.0
1972-07-28,37829,82.0,65.0,0.0
1972-07-29,37830,84.0,64.0,0.0
1972-07-30,37831,84.0,68.0,0.0
1972-07-31,37832,71.0,66.0,0.1
1972-08-01,37833,88.0,67.0,0.0
1972-08-02,37834,86.0,71.0,0.0
1972-08-03,37835,85.0,72.0,0.02
1972-08-04,37836,83.0,67.0,0.0
1972-08-05,37837,80.0,59.0,0.0
1972-08-06,37838,80.0,61.0,0.0
1972-08-07,37839,83.0,70.0,0.0
1972-08-08,37840,87.0,72.0,0.0
1972-08-09,37841,86.0,73.0,0.0
1972-08-10,37842,76.0,59.0,0.0
1972-08-11,37843,80.0,57.0,0.0
1972-08-12,37844,79.0,66.0,0.0
1972-08-13,37845,88.0,69.0,0.0
1972-08-14,37846,86.0,70.0,0.0
1972-08-15,37847,76.0,61.0,0.82
1972-08-16,37848,75.0,59.0,0.0
1972-08-17,37849,70.0,64.0,0.0
1972-08-18,37850,83.0,68.0,0.0
1972-08-19,37851,86.0,67.0,0.0
1972-08-20,37852,86.0,67.0,0.0
1972-08-21,37853,84.0,64.0,0.0
1972-08-22,37854,86.0,65.0,0.0
1972-08-23,37855,88.0,65.0,0.0
1972-08-24,37856,94.0,72.0,0.0
1972-08-25,37857,92.0,74.0,0.04
1972-08-26,37858,91.0,71.0,0.95
1972-08-27,37859,87.0,71.0,0.08
1972-08-28,37860,86.0,71.0,0.01
1972-08-29,37861,89.0,67.0,0.0
1972-08-30,37862,87.0,67.0,0.0
1972-08-31,37863,88.0,66.0,0.0
1972-09-01,37864,83.0,65.0,0.0
1972-09-02,37865,73.0,68.0,0.09
1972-09-03,37866,84.0,67.0,0.24
1972-09-04,37867,77.0,62.0,0.0
1972-09-05,37868,74.0,57.0,0.0
1972-09-06,37869,84.0,58.0,0.0
1972-09-07,37870,81.0,62.0,0.0
1972-09-08,37871,81.0,63.0,0.0
1972-09-09,37872,83.0,62.0,0.0
1972-09-10,37873,76.0,54.0,0.0
1972-09-11,37874,81.0,56.0,0.0
1972-09-12,37875,80.0,65.0,0.0
1972-09-13,37876,77.0,65.0,0.27
1972-09-14,37877,88.0,66.0,0.0
1972-09-15,37878,76.0,61.0,0.0
1972-09-16,37879,84.0,61.0,0.0
1972-09-17,37880,92.0,68.0,0.0
1972-09-18,37881,86.0,72.0,0.21
1972-09-19,37882,78.0,59.0,0.03
1972-09-20,37883,62.0,58.0,0.0
1972-09-21,37884,62.0,55.0,0.0
1972-09-22,37885,79.0,55.0,0.0
1972-09-23,37886,70.0,50.0,0.0
1972-09-24,37887,65.0,56.0,0.0
1972-09-25,37888,81.0,62.0,0.0
1972-09-26,37889,86.0,70.0,0.0
1972-09-27,37890,86.0,66.0,0.05
1972-09-28,37891,72.0,59.0,0.0
1972-09-29,37892,67.0,60.0,0.26
1972-09-30,37893,70.0,52.0,0.18
1972-10-01,37894,63.0,45.0,0.0
1972-10-02,37895,70.0,46.0,0.0
1972-10-03,37896,73.0,52.0,0.0
1972-10-04,37897,73.0,55.0,0.0
1972-10-05,37898,69.0,57.0,0.0
1972-10-06,37899,73.0,62.0,0.29
1972-10-07,37900,65.0,53.0,4.09
1972-10-08,37901,70.0,48.0,0.05
1972-10-09,37902,60.0,44.0,0.0
1972-10-10,37903,58.0,40.0,0.0
1972-10-11,37904,63.0,41.0,0.0
1972-10-12,37905,57.0,54.0,0.17
1972-10-13,37906,57.0,45.0,0.0
1972-10-14,37907,64.0,45.0,0.0
1972-10-15,37908,60.0,43.0,0.01
1972-10-16,37909,58.0,44.0,0.0
1972-10-17,37910,67.0,45.0,0.0
1972-10-18,37911,52.0,37.0,0.1
1972-10-19,37912,43.0,35.0,0.53
1972-10-20,37913,48.0,32.0,0.0
1972-10-21,37914,54.0,36.0,0.0
1972-10-22,37915,57.0,46.0,0.0
1972-10-23,37916,64.0,54.0,0.0
1972-10-24,37917,74.0,55.0,0.0
1972-10-25,37918,57.0,43.0,0.0
1972-10-26,37919,56.0,42.0,0.0
1972-10-27,37920,61.0,43.0,0.0
1972-10-28,37921,64.0,55.0,0.99
1972-10-29,37922,64.0,52.0,0.04
1972-10-30,37923,53.0,37.0,0.0
1972-10-31,37924,48.0,35.0,0.0
1972-11-01,37925,50.0,43.0,0.02
1972-11-02,37926,62.0,48.0,0.53
1972-11-03,37927,68.0,53.0,0.0
1972-11-04,37928,55.0,44.0,0.23
1972-11-05,37929,48.0,43.0,0.16
1972-11-06,37930,49.0,40.0,0.0
1972-11-07,37931,61.0,45.0,0.0
1972-11-08,37932,58.0,46.0,5.6
1972-11-09,37933,53.0,44.0,0.0
1972-11-10,37934,65.0,42.0,0.0
1972-11-11,37935,53.0,45.0,0.6
1972-11-12,37936,51.0,46.0,0.0
1972-11-13,37937,53.0,47.0,0.0
1972-11-14,37938,50.0,37.0,2.23
1972-11-15,37939,37.0,31.0,0.01
1972-11-16,37940,51.0,31.0,0.0
1972-11-17,37941,45.0,36.0,0.0
1972-11-18,37942,50.0,31.0,0.0
1972-11-19,37943,42.0,35.0,0.44
1972-11-20,37944,52.0,35.0,0.76
1972-11-21,37945,43.0,31.0,0.0
1972-11-22,37946,32.0,25.0,0.0
1972-11-23,37947,35.0,21.0,0.0
1972-11-24,37948,45.0,31.0,0.0
1972-11-25,37949,47.0,33.0,0.06
1972-11-26,37950,61.0,44.0,0.89
1972-11-27,37951,50.0,41.0,0.0
1972-11-28,37952,55.0,40.0,0.03
1972-11-29,37953,45.0,34.0,0.0
1972-11-30,37954,39.0,33.0,0.85
1972-12-01,37955,44.0,35.0,0.12
1972-12-02,37956,47.0,35.0,0.0
1972-12-03,37957,58.0,42.0,0.0
1972-12-04,37958,42.0,33.0,0.13
1972-12-05,37959,45.0,35.0,0.01
1972-12-06,37960,61.0,37.0,1.04
1972-12-07,37961,40.0,30.0,0.0
1972-12-08,37962,54.0,30.0,0.84
1972-12-09,37963,54.0,45.0,0.07
1972-12-10,37964,47.0,43.0,0.22
1972-12-11,37965,43.0,30.0,0.0
1972-12-12,37966,37.0,29.0,0.05
1972-12-13,37967,52.0,37.0,0.02
1972-12-14,37968,46.0,35.0,0.0
1972-12-15,37969,38.0,33.0,0.88
1972-12-16,37970,35.0,22.0,0.04
1972-12-17,37971,24.0,19.0,0.0
1972-12-18,37972,36.0,19.0,0.0
1972-12-19,37973,45.0,35.0,0.0
1972-12-20,37974,44.0,36.0,0.26
1972-12-21,37975,36.0,33.0,0.33
1972-12-22,37976,42.0,35.0,1.19
1972-12-23,37977,41.0,37.0,0.26
1972-12-24,37978,39.0,36.0,0.0
1972-12-25,37979,41.0,38.0,0.0
1972-12-26,37980,42.0,37.0,0.22
1972-12-27,37981,40.0,35.0,0.01
1972-12-28,37982,44.0,33.0,0.0
1972-12-29,37983,34.0,25.0,0.0
1972-12-30,37984,40.0,31.0,0.04
1972-12-31,37985,59.0,37.0,0.36
1973-01-01,37986,60.0,45.0,0.03
1973-01-02,37987,45.0,31.0,0.0
1973-01-03,37988,39.0,30.0,0.02
1973-01-04,37989,48.0,36.0,0.69
1973-01-05,37990,42.0,33.0,0.0
1973-01-06,37991,33.0,17.0,0.0
1973-01-07,37992,21.0,15.0,0.0
1973-01-08,37993,18.0,12.0,0.0
1973-01-09,37994,27.0,10.0,0.0
1973-01-10,37995,31.0,20.0,0.0
1973-01-11,37996,34.0,21.0,0.0
1973-01-12,37997,32.0,19.0,0.0
1973-01-13,37998,35.0,23.0,0.0
1973-01-14,37999,39.0,26.0,0.0
1973-01-15,38000,44.0,34.0,0.0
1973-01-16,38001,50.0,38.0,0.0
1973-01-17,38002,60.0,39.0,0.0
1973-01-18,38003,66.0,45.0,0.0
1973-01-19,38004,56.0,44.0,0.35
1973-01-20,38005,52.0,28.0,0.03
1973-01-21,38006,42.0,23.0,0.0
1973-01-22,38007,58.0,35.0,0.57
1973-01-23,38008,58.0,43.0,0.0
1973-01-24,38009,44.0,34.0,0.0
1973-01-25,38010,44.0,30.0,0.0
1973-01-26,38011,52.0,40.0,0.0
1973-01-27,38012,44.0,40.0,1.49
1973-01-28,38013,41.0,34.0,0.55
1973-01-29,38014,37.0,18.0,0.8
1973-01-30,38015,28.0,14.0,0.0
1973-01-31,38016,26.0,17.0,0.0
1973-02-01,38017,34.0,16.0,0.21
1973-02-02,38018,58.0,33.0,2.98
1973-02-03,38019,52.0,36.0,0.0
1973-02-04,38020,47.0,36.0,0.0
1973-02-05,38021,51.0,39.0,0.0
1973-02-06,38022,39.0,32.0,0.07
1973-02-07,38023,42.0,31.0,0.13
1973-02-08,38024,42.0,31.0,0.25
1973-02-09,38025,31.0,18.0,0.0
1973-02-10,38026,27.0,18.0,0.0
1973-02-11,38027,26.0,12.0,0.0
1973-02-12,38028,34.0,8.0,0.0
1973-02-13,38029,42.0,17.0,0.0
1973-02-14,38030,45.0,29.0,0.26
1973-02-15,38031,47.0,34.0,0.56
1973-02-16,38032,37.0,11.0,0.09
1973-02-17,38033,22.0,7.0,0.0
1973-02-18,38034,34.0,10.0,0.0
1973-02-19,38035,43.0,24.0,0.0
1973-02-20,38036,51.0,35.0,0.0
1973-02-21,38037,45.0,38.0,0.0
1973-02-22,38038,43.0,31.0,0.0
1973-02-23,38039,38.0,25.0,0.0
1973-02-24,38040,37.0,25.0,0.0
1973-02-25,38041,43.0,25.0,0.0
1973-02-26,38042,38.0,31.0,0.0
1973-02-27,38043,31.0,23.0,0.0
1973-02-28,38044,45.0,20.0,0.0
1973-03-01,38045,53.0,32.0,0.0
1973-03-02,38046,64.0,38.0,0.0
1973-03-03,38047,53.0,37.0,0.29
1973-03-04,38048,58.0,38.0,0.22
1973-03-05,38049,54.0,41.0,0.0
1973-03-06,38050,43.0,38.0,0.03
1973-03-07,38051,45.0,39.0,0.0
1973-03-08,38052,62.0,44.0,0.65
1973-03-09,38053,65.0,45.0,0.0
1973-03-10,38054,50.0,39.0,0.0
1973-03-11,38055,45.0,37.0,0.02
1973-03-12,38056,63.0,45.0,0.08
1973-03-13,38057,63.0,45.0,0.0
1973-03-14,38058,47.0,42.0,0.04
1973-03-15,38059,49.0,41.0,0.09
1973-03-16,38060,66.0,49.0,0.18
1973-03-17,38061,60.0,40.0,0.33
1973-03-18,38062,40.0,32.0,0.03
1973-03-19,38063,44.0,33.0,0.0
1973-03-20,38064,48.0,32.0,0.0
1973-03-21,38065,44.0,30.0,0.0
1973-03-22,38066,40.0,34.0,0.0
1973-03-23,38067,54.0,34.0,0.0
1973-03-24,38068,65.0,36.0,0.0
1973-03-25,38069,59.0,45.0,0.2
1973-03-26,38070,53.0,45.0,1.35
1973-03-27,38071,57.0,40.0,0.0
1973-03-28,38072,54.0,37.0,0.0
1973-03-29,38073,54.0,36.0,0.0
1973-03-30,38074,51.0,42.0,0.08
1973-03-31,38075,62.0,44.0,0.01
1973-04-01,38076,51.0,43.0,1.61
1973-04-02,38077,56.0,48.0,0.41
1973-04-03,38078,57.0,46.0,0.02
1973-04-04,38079,47.0,40.0,1.49
1973-04-05,38080,53.0,41.0,0.0
1973-04-06,38081,62.0,39.0,0.0
1973-04-07,38082,68.0,46.0,0.01
1973-04-08,38083,53.0,36.0,1.01
1973-04-09,38084,55.0,37.0,0.01
1973-04-10,38085,56.0,39.0,0.82
1973-04-11,38086,48.0,36.0,0.0
1973-04-12,38087,47.0,34.0,0.0
1973-04-13,38088,49.0,33.0,0.0
1973-04-14,38089,58.0,33.0,0.0
1973-04-15,38090,67.0,39.0,0.0
1973-04-16,38091,74.0,45.0,0.0
1973-04-17,38092,67.0,57.0,0.0
1973-04-18,38093,76.0,61.0,0.0
1973-04-19,38094,80.0,62.0,0.02
1973-04-20,38095,67.0,46.0,0.0
1973-04-21,38096,65.0,45.0,0.0
1973-04-22,38097,86.0,56.0,0.0
1973-04-23,38098,83.0,55.0,0.47
1973-04-24,38099,72.0,52.0,0.0
1973-04-25,38100,65.0,48.0,0.08
1973-04-26,38101,52.0,47.0,1.34
1973-04-27,38102,56.0,46.0,0.76
1973-04-28,38103,56.0,47.0,0.0
1973-04-29,38104,59.0,46.0,0.0
1973-04-30,38105,68.0,45.0,0.0
1973-05-01,38106,69.0,53.0,0.02
1973-05-02,38107,72.0,53.0,0.0
1973-05-03,38108,78.0,57.0,0.45
1973-05-04,38109,66.0,46.0,0.0
1973-05-05,38110,57.0,45.0,0.0
1973-05-06,38111,69.0,45.0,0.0
1973-05-07,38112,70.0,49.0,0.0
1973-05-08,38113,58.0,49.0,0.23
1973-05-09,38114,61.0,53.0,0.71
1973-05-10,38115,71.0,58.0,0.02
1973-05-11,38116,75.0,55.0,0.06
1973-05-12,38117,71.0,53.0,0.05
1973-05-13,38118,68.0,50.0,0.0
1973-05-14,38119,71.0,50.0,0.0
1973-05-15,38120,58.0,48.0,0.39
1973-05-16,38121,67.0,45.0,0.0
1973-05-17,38122,67.0,51.0,0.19
1973-05-18,38123,59.0,41.0,0.11
1973-05-19,38124,70.0,45.0,0.0
1973-05-20,38125,62.0,56.0,0.39
1973-05-21,38126,56.0,54.0,0.15
1973-05-22,38127,76.0,55.0,0.0
1973-05-23,38128,61.0,52.0,0.76
1973-05-24,38129,62.0,53.0,0.05
1973-05-25,38130,57.0,50.0,0.04
1973-05-26,38131,63.0,50.0,0.0
1973-05-27,38132,57.0,50.0,0.1
1973-05-28,38133,70.0,52.0,0.59
1973-05-29,38134,82.0,64.0,0.02
1973-05-30,38135,80.0,63.0,0.18
1973-05-31,38136,78.0,60.0,0.0
1973-06-01,38137,79.0,59.0,0.1
1973-06-02,38138,78.0,62.0,0.0
1973-06-03,38139,71.0,59.0,0.0
1973-06-04,38140,85.0,61.0,0.21
1973-06-05,38141,89.0,67.0,0.0
1973-06-06,38142,82.0,64.0,0.0
1973-06-07,38143,84.0,71.0,0.0
1973-06-08,38144,87.0,69.0,0.0
1973-06-09,38145,92.0,73.0,0.01
1973-06-10,38146,91.0,71.0,0.0
1973-06-11,38147,95.0,74.0,0.0
1973-06-12,38148,93.0,72.0,0.02
1973-06-13,38149,85.0,70.0,0.64
1973-06-14,38150,84.0,66.0,0.0
1973-06-15,38151,82.0,61.0,0.0
1973-06-16,38152,78.0,66.0,0.15
1973-06-17,38153,75.0,58.0,0.0
1973-06-18,38154,67.0,59.0,0.07
1973-06-19,38155,73.0,61.0,0.04
1973-06-20,38156,82.0,64.0,0.0
1973-06-21,38157,80.0,67.0,0.33
1973-06-22,38158,74.0,66.0,1.85
1973-06-23,38159,77.0,65.0,0.0
1973-06-24,38160,79.0,64.0,0.0
1973-06-25,38161,77.0,64.0,0.0
1973-06-26,38162,80.0,63.0,0.0
1973-06-27,38163,74.0,68.0,0.09
1973-06-28,38164,81.0,68.0,0.09
1973-06-29,38165,74.0,70.0,0.47
1973-06-30,38166,84.0,69.0,0.48
1973-07-01,38167,87.0,69.0,0.0
1973-07-02,38168,86.0,69.0,0.0
1973-07-03,38169,84.0,71.0,0.03
1973-07-04,38170,84.0,72.0,0.03
1973-07-05,38171,86.0,69.0,1.23
1973-07-06,38172,86.0,67.0,0.0
1973-07-07,38173,89.0,68.0,0.0
1973-07-08,38174,94.0,75.0,0.0
1973-07-09,38175,94.0,76.0,0.0
1973-07-10,38176,89.0,75.0,0.0
1973-07-11,38177,85.0,63.0,0.24
1973-07-12,38178,76.0,58.0,0.0
1973-07-13,38179,80.0,64.0,0.05
1973-07-14,38180,92.0,73.0,0.0
1973-07-15,38181,80.0,64.0,1.54
1973-07-16,38182,85.0,63.0,0.0
1973-07-17,38183,85.0,66.0,0.0
1973-07-18,38184,88.0,67.0,0.0
1973-07-19,38185,87.0,69.0,0.0
1973-07-20,38186,87.0,72.0,1.73
1973-07-21,38187,73.0,67.0,0.76
1973-07-22,38188,84.0,68.0,0.01
1973-07-23,38189,86.0,68.0,0.0
1973-07-24,38190,89.0,66.0,0.0
1973-07-25,38191,86.0,69.0,0.0
1973-07-26,38192,81.0,69.0,0.27
1973-07-27,38193,87.0,74.0,0.0
1973-07-28,38194,90.0,75.0,0.0
1973-07-29,38195,88.0,73.0,0.0
1973-07-30,38196,85.0,69.0,0.0
1973-07-31,38197,86.0,68.0,0.0
1973-08-01,38198,81.0,70.0,0.03
1973-08-02,38199,79.0,74.0,2.49
1973-08-03,38200,85.0,74.0,0.05
1973-08-04,38201,89.0,73.0,0.0
1973-08-05,38202,88.0,67.0,0.0
1973-08-06,38203,89.0,68.0,0.0
1973-08-07,38204,89.0,71.0,0.0
1973-08-08,38205,88.0,72.0,0.0
1973-08-09,38206,90.0,74.0,0.0
1973-08-10,38207,93.0,75.0,0.0
1973-08-11,38208,86.0,75.0,0.0
1973-08-12,38209,87.0,72.0,0.03
1973-08-13,38210,87.0,68.0,0.0
1973-08-14,38211,82.0,68.0,0.0
1973-08-15,38212,81.0,68.0,0.22
1973-08-16,38213,78.0,66.0,0.0
1973-08-17,38214,80.0,67.0,0.0
1973-08-18,38215,76.0,67.0,0.0
1973-08-19,38216,83.0,65.0,0.0
1973-08-20,38217,79.0,66.0,0.0
1973-08-21,38218,80.0,65.0,0.01
1973-08-22,38219,74.0,64.0,0.18
1973-08-23,38220,78.0,59.0,0.0
1973-08-24,38221,80.0,63.0,0.0
1973-08-25,38222,84.0,65.0,0.0
1973-08-26,38223,89.0,69.0,0.0
1973-08-27,38224,88.0,75.0,0.0
1973-08-28,38225,98.0,77.0,0.0
1973-08-29,38226,95.0,76.0,0.0
1973-08-30,38227,98.0,78.0,0.0
1973-08-31,38228,94.0,74.0,0.07
1973-09-01,38229,95.0,72.0,0.25
1973-09-02,38230,94.0,74.0,0.0
1973-09-03,38231,96.0,75.0,0.0
1973-09-04,38232,93.0,74.0,0.0
1973-09-05,38233,87.0,75.0,0.0
1973-09-06,38234,84.0,72.0,0.0
1973-09-07,38235,82.0,65.0,0.0
1973-09-08,38236,79.0,61.0,0.0
1973-09-09,38237,77.0,59.0,0.0
1973-09-10,38238,76.0,52.0,0.0
1973-09-11,38239,85.0,60.0,0.0
1973-09-12,38240,77.0,61.0,0.0
1973-09-13,38241,80.0,56.0,0.0
1973-09-14,38242,70.0,58.0,1.62
1973-09-15,38243,71.0,56.0,0.05
1973-09-16,38244,80.0,61.0,0.0
1973-09-17,38245,71.0,56.0,0.0
1973-09-18,38246,77.0,57.0,0.17
1973-09-19,38247,71.0,51.0,0.0
1973-09-20,38248,74.0,55.0,0.0
1973-09-21,38249,66.0,47.0,0.0
1973-09-22,38250,71.0,53.0,0.0
1973-09-23,38251,84.0,66.0,0.24
1973-09-24,38252,68.0,59.0,0.0
1973-09-25,38253,63.0,56.0,0.0
1973-09-26,38254,71.0,54.0,0.0
1973-09-27,38255,78.0,59.0,0.0
1973-09-28,38256,76.0,64.0,0.0
1973-09-29,38257,78.0,62.0,0.42
1973-09-30,38258,71.0,55.0,0.0
1973-10-01,38259,73.0,54.0,0.0
1973-10-02,38260,73.0,59.0,0.03
1973-10-03,38261,80.0,64.0,0.0
1973-10-04,38262,82.0,63.0,0.0
1973-10-05,38263,80.0,58.0,0.0
1973-10-06,38264,74.0,53.0,0.0
1973-10-07,38265,69.0,54.0,0.0
1973-10-08,38266,74.0,55.0,0.0
1973-10-09,38267,70.0,58.0,0.0
1973-10-10,38268,75.0,54.0,0.0
1973-10-11,38269,66.0,48.0,0.0
1973-10-12,38270,71.0,51.0,0.0
1973-10-13,38271,74.0,56.0,0.0
1973-10-14,38272,73.0,59.0,0.0
1973-10-15,38273,76.0,55.0,0.0
1973-10-16,38274,65.0,48.0,0.0
1973-10-17,38275,60.0,43.0,0.0
1973-10-18,38276,58.0,43.0,0.0
1973-10-19,38277,59.0,42.0,0.0
1973-10-20,38278,66.0,52.0,0.0
1973-10-21,38279,63.0,46.0,0.0
1973-10-22,38280,68.0,45.0,0.0
1973-10-23,38281,69.0,50.0,0.0
1973-10-24,38282,76.0,50.0,0.0
1973-10-25,38283,68.0,51.0,0.0
1973-10-26,38284,75.0,51.0,0.0
1973-10-27,38285,66.0,47.0,0.0
1973-10-28,38286,54.0,41.0,0.0
1973-10-29,38287,61.0,47.0,3.67
1973-10-30,38288,60.0,47.0,0.22
1973-10-31,38289,63.0,46.0,0.0
1973-11-01,38290,60.0,50.0,0.26
1973-11-02,38291,69.0,48.0,0.0
1973-11-03,38292,60.0,45.0,0.0
1973-11-04,38293,51.0,40.0,0.0
1973-11-05,38294,49.0,41.0,0.0
1973-11-06,38295,44.0,34.0,0.0
1973-11-07,38296,50.0,35.0,0.0
1973-11-08,38297,52.0,35.0,0.0
1973-11-09,38298,50.0,33.0,0.0
1973-11-10,38299,41.0,31.0,0.0
1973-11-11,38300,45.0,30.0,0.0
1973-11-12,38301,51.0,35.0,0.0
1973-11-13,38302,60.0,44.0,0.0
1973-11-14,38303,71.0,52.0,0.0
1973-11-15,38304,77.0,56.0,0.0
1973-11-16,38305,66.0,37.0,0.06
1973-11-17,38306,44.0,33.0,0.0
1973-11-18,38307,45.0,34.0,0.0
1973-11-19,38308,53.0,43.0,0.01
1973-11-20,38309,48.0,34.0,0.0
1973-11-21,38310,54.0,39.0,0.03
1973-11-22,38311,64.0,53.0,0.01
1973-11-23,38312,63.0,46.0,0.0
1973-11-24,38313,56.0,51.0,0.28
1973-11-25,38314,65.0,45.0,0.28
1973-11-26,38315,45.0,40.0,0.0
1973-11-27,38316,54.0,45.0,0.41
1973-11-28,38317,68.0,51.0,0.48
1973-11-29,38318,54.0,39.0,0.0
1973-11-30,38319,54.0,35.0,0.0
1973-12-01,38320,46.0,32.0,0.0
1973-12-02,38321,40.0,28.0,0.0
1973-12-03,38322,53.0,36.0,0.0
1973-12-04,38323,66.0,44.0,0.0
1973-12-05,38324,61.0,56.0,1.15
1973-12-06,38325,62.0,41.0,0.0
1973-12-07,38326,45.0,37.0,0.0
